,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,main_artist,artist_id,song
704,0.412,0.919,5.0,-7.291,1.0,0.184,0.0124,0.0601,0.424,0.572,166.367,audio_features,0tZ3mElWcr74OOhKEiNz1x,spotify:track:0tZ3mElWcr74OOhKEiNz1x,https://api.spotify.com/v1/tracks/0tZ3mElWcr74OOhKEiNz1x,https://api.spotify.com/v1/audio-analysis/0tZ3mElWcr74OOhKEiNz1x,229467.0,4.0,Rage Against The Machine,2d0hyoQ5ynDBnkvAbJKORj,Bulls On Parade
705,0.404,0.72,10.0,-9.18,0.0,0.0623,5.59e-05,0.836,0.0466,0.475,121.864,audio_features,6GtX0jaNL8IjVQfrDBx81z,spotify:track:6GtX0jaNL8IjVQfrDBx81z,https://api.spotify.com/v1/tracks/6GtX0jaNL8IjVQfrDBx81z,https://api.spotify.com/v1/audio-analysis/6GtX0jaNL8IjVQfrDBx81z,258467.0,4.0,The Smashing Pumpkins,40Yq4vzPs9VNUrIBG5Jr2i,Bullet With Butterfly Wings - Remastered 2012
706,0.384,0.735,7.0,-6.522,1.0,0.0317,0.0252,2.76e-05,0.114,0.312,137.834,audio_features,3CtphwpjC0XjIVpLFvGiQR,spotify:track:3CtphwpjC0XjIVpLFvGiQR,https://api.spotify.com/v1/tracks/3CtphwpjC0XjIVpLFvGiQR,https://api.spotify.com/v1/audio-analysis/3CtphwpjC0XjIVpLFvGiQR,246267.0,4.0,Temple Of The Dog,0iHb0mCbqZTYeb4y9Pirrd,Hunger Strike - 25th Anniversary Mix
707,0.527,0.838,3.0,-6.013,1.0,0.0323,0.0206,0.00062,0.07,0.721,117.454,audio_features,4PtZE0h5oyPhCtPjg3NeYQ,spotify:track:4PtZE0h5oyPhCtPjg3NeYQ,https://api.spotify.com/v1/tracks/4PtZE0h5oyPhCtPjg3NeYQ,https://api.spotify.com/v1/audio-analysis/4PtZE0h5oyPhCtPjg3NeYQ,255573.0,4.0,Alice In Chains,64tNsm6TnZe2zpcMVMOoHL,No Excuses
708,0.644,0.919,2.0,-6.289,1.0,0.0561,0.181,0.134,0.622,0.871,117.459,audio_features,38Ngied9rBORlAbLYNCl4k,spotify:track:38Ngied9rBORlAbLYNCl4k,https://api.spotify.com/v1/tracks/38Ngied9rBORlAbLYNCl4k,https://api.spotify.com/v1/audio-analysis/38Ngied9rBORlAbLYNCl4k,259907.0,4.0,Talking Heads,2x9SpqnPi8rlE9pjHBwmSC,Once in a Lifetime - 2005 Remaster
709,0.653,0.738,4.0,-10.057,1.0,0.0285,0.397,0.0,0.0931,0.932,109.322,audio_features,22UhQSbYimuCnvI0Y07gFX,spotify:track:22UhQSbYimuCnvI0Y07gFX,https://api.spotify.com/v1/tracks/22UhQSbYimuCnvI0Y07gFX,https://api.spotify.com/v1/audio-analysis/22UhQSbYimuCnvI0Y07gFX,192960.0,4.0,R.E.M.,4KWTAlx2RvbpseOGMEmROg,Stand - Remastered
710,0.533,0.637,6.0,-5.571,1.0,0.0323,0.16,1.12e-05,0.369,0.292,140.167,audio_features,43GS3mtezoIFiuIZCLLiDY,spotify:track:43GS3mtezoIFiuIZCLLiDY,https://api.spotify.com/v1/tracks/43GS3mtezoIFiuIZCLLiDY,https://api.spotify.com/v1/audio-analysis/43GS3mtezoIFiuIZCLLiDY,260173.0,4.0,Poison,1fBCIkoPOPCDLUxGuWNvyo,Every Rose Has Its Thorn - Remastered 2003
711,0.676,0.695,11.0,-13.395,0.0,0.0392,0.326,1.09e-05,0.0462,0.691,114.93,audio_features,2K22nUTdyr48JDwI5t906t,spotify:track:2K22nUTdyr48JDwI5t906t,https://api.spotify.com/v1/tracks/2K22nUTdyr48JDwI5t906t,https://api.spotify.com/v1/audio-analysis/2K22nUTdyr48JDwI5t906t,236800.0,4.0,Frankie Goes To Hollywood,1mZu3rO7qSD09GdDpePHhY,Relax
712,0.536,0.901,9.0,-7.211,1.0,0.0374,0.00145,0.0186,0.06,0.666,87.559,audio_features,3QZ7uX97s82HFYSmQUAN1D,spotify:track:3QZ7uX97s82HFYSmQUAN1D,https://api.spotify.com/v1/tracks/3QZ7uX97s82HFYSmQUAN1D,https://api.spotify.com/v1/audio-analysis/3QZ7uX97s82HFYSmQUAN1D,276880.0,4.0,Rush,2Hkut4rAAyrQxRdof7FVJq,Tom Sawyer
713,0.55,0.765,7.0,-8.684,1.0,0.0287,4.76e-06,0.873,0.132,0.419,139.46,audio_features,3qLZ866ZfaK0B0R5FIqXLG,spotify:track:3qLZ866ZfaK0B0R5FIqXLG,https://api.spotify.com/v1/tracks/3qLZ866ZfaK0B0R5FIqXLG,https://api.spotify.com/v1/audio-analysis/3qLZ866ZfaK0B0R5FIqXLG,252533.0,4.0,The Cult,49DW3KvkyjHO35mK1JnSyS,She Sells Sanctuary
714,0.574,0.93,1.0,-2.949,1.0,0.0413,0.0657,7.78e-06,0.108,0.69,92.303,audio_features,1Z6lKdYhwp8WYoBqGCKxlM,spotify:track:1Z6lKdYhwp8WYoBqGCKxlM,https://api.spotify.com/v1/tracks/1Z6lKdYhwp8WYoBqGCKxlM,https://api.spotify.com/v1/audio-analysis/1Z6lKdYhwp8WYoBqGCKxlM,228067.0,4.0,Poison,1fBCIkoPOPCDLUxGuWNvyo,Unskinny Bop
715,0.803,0.927,1.0,-10.058,1.0,0.0651,5.65e-06,0.911,0.0487,0.618,118.96,audio_features,77aY3hYCgzZYX42pTKNvro,spotify:track:77aY3hYCgzZYX42pTKNvro,https://api.spotify.com/v1/tracks/77aY3hYCgzZYX42pTKNvro,https://api.spotify.com/v1/audio-analysis/77aY3hYCgzZYX42pTKNvro,188105.0,4.0,Dawn Iris Michaels,2r2qbeYClAliymnn3MMT17,Strike It Up (Instrumental Version)
716,0.734,0.58,9.0,-6.619,0.0,0.0321,0.238,0.0006,0.0298,0.962,119.336,audio_features,1Hv1VTm8zeOeybub15mA2R,spotify:track:1Hv1VTm8zeOeybub15mA2R,https://api.spotify.com/v1/tracks/1Hv1VTm8zeOeybub15mA2R,https://api.spotify.com/v1/audio-analysis/1Hv1VTm8zeOeybub15mA2R,258693.0,4.0,Sade,47zz7sob9NUcODy0BTDvKx,Smooth Operator - Single Version
717,0.719,0.551,0.0,-9.124,1.0,0.0324,0.529,9.05e-06,0.139,0.829,123.444,audio_features,150LOyOS0ISsZ9IcwPf6iT,spotify:track:150LOyOS0ISsZ9IcwPf6iT,https://api.spotify.com/v1/tracks/150LOyOS0ISsZ9IcwPf6iT,https://api.spotify.com/v1/audio-analysis/150LOyOS0ISsZ9IcwPf6iT,258773.0,4.0,Marty Balin,1LPqJnojL09mceIxcFwXLx,Hearts
718,0.679,0.866,0.0,-6.053,1.0,0.0635,0.00376,3.1e-05,0.312,0.785,124.324,audio_features,1brpdmqkx3kSxyqzqXfW7J,spotify:track:1brpdmqkx3kSxyqzqXfW7J,https://api.spotify.com/v1/tracks/1brpdmqkx3kSxyqzqXfW7J,https://api.spotify.com/v1/audio-analysis/1brpdmqkx3kSxyqzqXfW7J,201400.0,4.0,KISS,07XSN3sPlIlB2L2XNcTwJw,Heaven's On Fire
719,0.64,0.852,1.0,-8.119,0.0,0.0345,0.0243,1.82e-06,0.0497,0.793,122.902,audio_features,37Q5anxoGWYdRsyeXkkNoI,spotify:track:37Q5anxoGWYdRsyeXkkNoI,https://api.spotify.com/v1/tracks/37Q5anxoGWYdRsyeXkkNoI,https://api.spotify.com/v1/audio-analysis/37Q5anxoGWYdRsyeXkkNoI,246520.0,4.0,Belinda Carlisle,7xkAwz0bQTGDSbkofyQt3U,Heaven Is a Place On Earth
720,0.898,0.271,7.0,-12.238,1.0,0.091,0.0135,0.00138,0.0461,0.742,111.485,audio_features,62LJFaYihsdVrrkgUOJC05,spotify:track:62LJFaYihsdVrrkgUOJC05,https://api.spotify.com/v1/tracks/62LJFaYihsdVrrkgUOJC05,https://api.spotify.com/v1/audio-analysis/62LJFaYihsdVrrkgUOJC05,226240.0,4.0,Prince,5a2EaR3hamoenG9rDuVn8j,Kiss
721,0.742,0.533,0.0,-9.098,1.0,0.0288,0.459,0.148,0.064,0.391,97.395,audio_features,0CsM8VGDi38kusMv3pxyj1,spotify:track:0CsM8VGDi38kusMv3pxyj1,https://api.spotify.com/v1/tracks/0CsM8VGDi38kusMv3pxyj1,https://api.spotify.com/v1/audio-analysis/0CsM8VGDi38kusMv3pxyj1,329147.0,4.0,Spandau Ballet,2urZrEdsq72kx0UzfYN8Yv,True - Single Edit
722,0.572,0.654,7.0,-7.027,0.0,0.0344,0.0058,3.21e-06,0.09,0.399,122.491,audio_features,3cbV252akVZInSvJk7jAYX,spotify:track:3cbV252akVZInSvJk7jAYX,https://api.spotify.com/v1/tracks/3cbV252akVZInSvJk7jAYX,https://api.spotify.com/v1/audio-analysis/3cbV252akVZInSvJk7jAYX,237053.0,4.0,Irene Cara,3oZa8Xs6IjlIUGLAhVyK4G,Flashdance...What a Feeling - Radio Edit
723,0.462,0.836,11.0,-5.766,0.0,0.0621,0.00517,0.0,0.18,0.671,168.766,audio_features,1QFh8OH1e78dGd3VyJZCAC,spotify:track:1QFh8OH1e78dGd3VyJZCAC,https://api.spotify.com/v1/tracks/1QFh8OH1e78dGd3VyJZCAC,https://api.spotify.com/v1/audio-analysis/1QFh8OH1e78dGd3VyJZCAC,155973.0,4.0,The Cure,7bu3H8JO7d0UbMoVzbo70s,Boys Don't Cry
724,0.532,0.887,0.0,-3.757,1.0,0.0335,0.0778,0.000214,0.294,0.795,122.511,audio_features,37ZJ0p5Jm13JPevGcx4SkF,spotify:track:37ZJ0p5Jm13JPevGcx4SkF,https://api.spotify.com/v1/tracks/37ZJ0p5Jm13JPevGcx4SkF,https://api.spotify.com/v1/audio-analysis/37ZJ0p5Jm13JPevGcx4SkF,249293.0,4.0,Bon Jovi,58lV9VcRSjABbAbfWS6skp,Livin' On A Prayer
725,0.502,0.912,1.0,-4.556,1.0,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,audio_features,4CeeEOM32jQcH3eN9Q2dGj,spotify:track:4CeeEOM32jQcH3eN9Q2dGj,https://api.spotify.com/v1/tracks/4CeeEOM32jQcH3eN9Q2dGj,https://api.spotify.com/v1/audio-analysis/4CeeEOM32jQcH3eN9Q2dGj,301920.0,4.0,Nirvana,6olE6TJLqED3rqDCT0FyPh,Smells Like Teen Spirit
726,0.484,0.877,7.0,-5.434,1.0,0.0337,0.151,0.00017,0.14,0.687,92.975,audio_features,1tQ5TSr1tyeQUbHKBee0jv,spotify:track:1tQ5TSr1tyeQUbHKBee0jv,https://api.spotify.com/v1/tracks/1tQ5TSr1tyeQUbHKBee0jv,https://api.spotify.com/v1/audio-analysis/1tQ5TSr1tyeQUbHKBee0jv,232800.0,4.0,Whitesnake,3UbyYnvNIT5DFXU4WgiGpP,Here I Go Again
727,0.598,0.668,6.0,-8.312,1.0,0.0408,0.0393,4.68e-05,0.219,0.733,112.929,audio_features,7MV8ylzs47bcxolR4xLaD2,spotify:track:7MV8ylzs47bcxolR4xLaD2,https://api.spotify.com/v1/tracks/7MV8ylzs47bcxolR4xLaD2,https://api.spotify.com/v1/audio-analysis/7MV8ylzs47bcxolR4xLaD2,256827.0,4.0,Sheryl Crow,4TKTii6gnOnUXQHyuo9JaD,Everyday Is A Winding Road
728,0.772,0.705,0.0,-6.255,1.0,0.0411,0.247,0.0,0.23,0.834,124.908,audio_features,46q5BtHso0ECuTKeq70ZhW,spotify:track:46q5BtHso0ECuTKeq70ZhW,https://api.spotify.com/v1/tracks/46q5BtHso0ECuTKeq70ZhW,https://api.spotify.com/v1/audio-analysis/46q5BtHso0ECuTKeq70ZhW,225700.0,4.0,OMC,4vdt8TD56jjQfmxFCmhubX,How Bizarre
729,0.478,0.854,7.0,-5.454,1.0,0.0289,0.0204,1.21e-06,0.115,0.274,91.854,audio_features,1A5V1sxyCLpKJezp75tUXn,spotify:track:1A5V1sxyCLpKJezp75tUXn,https://api.spotify.com/v1/tracks/1A5V1sxyCLpKJezp75tUXn,https://api.spotify.com/v1/audio-analysis/1A5V1sxyCLpKJezp75tUXn,274160.0,4.0,Semisonic,1TqQi97nqeiuOJrIFv5Sw0,Closing Time
730,0.867,0.517,11.0,-13.222,0.0,0.0875,0.00456,0.000339,0.0864,0.866,133.148,audio_features,1B75hgRqe7A4fwee3g3Wmu,spotify:track:1B75hgRqe7A4fwee3g3Wmu,https://api.spotify.com/v1/tracks/1B75hgRqe7A4fwee3g3Wmu,https://api.spotify.com/v1/audio-analysis/1B75hgRqe7A4fwee3g3Wmu,257360.0,4.0,MC Hammer,2rblp9fJo16ZPTcKDtlmKW,U Can't Touch This
731,0.744,0.453,5.0,-11.977,1.0,0.0348,0.627,0.421,0.0898,0.122,103.773,audio_features,1PEqh7awkpuepLBSq8ZwqD,spotify:track:1PEqh7awkpuepLBSq8ZwqD,https://api.spotify.com/v1/tracks/1PEqh7awkpuepLBSq8ZwqD,https://api.spotify.com/v1/audio-analysis/1PEqh7awkpuepLBSq8ZwqD,239960.0,4.0,Donna Lewis,2EfG2EoT8GFJrMiilbTVl2,I Love You Always Forever
732,0.626,0.134,6.0,-14.898,1.0,0.0298,0.467,0.0,0.113,0.239,91.893,audio_features,1gVgkQFOKa8Wc1HYsJtPdH,spotify:track:1gVgkQFOKa8Wc1HYsJtPdH,https://api.spotify.com/v1/tracks/1gVgkQFOKa8Wc1HYsJtPdH,https://api.spotify.com/v1/audio-analysis/1gVgkQFOKa8Wc1HYsJtPdH,334107.0,4.0,Extreme,6w7j5wQ5AI5OQYlcM15s2L,More Than Words
733,0.881,0.874,6.0,-4.505,1.0,0.139,0.0175,1.14e-06,0.154,0.858,107.891,audio_features,0weAUscowxeqDtpCgtbpgp,spotify:track:0weAUscowxeqDtpCgtbpgp,https://api.spotify.com/v1/tracks/0weAUscowxeqDtpCgtbpgp,https://api.spotify.com/v1/audio-analysis/0weAUscowxeqDtpCgtbpgp,227933.0,4.0,Will Smith,41qil2VaGbD194gaEcmmyx,Gettin' Jiggy Wit It
734,0.652,0.606,8.0,-8.185,1.0,0.029,0.0367,0.0,0.109,0.617,96.393,audio_features,1qj5iwrvgzWOC5FZYO4sAB,spotify:track:1qj5iwrvgzWOC5FZYO4sAB,https://api.spotify.com/v1/tracks/1qj5iwrvgzWOC5FZYO4sAB,https://api.spotify.com/v1/audio-analysis/1qj5iwrvgzWOC5FZYO4sAB,295653.0,4.0,Peter Gabriel,7C4sUpWGlTy7IANjruj02I,Sledgehammer
735,0.608,0.836,2.0,-9.867,1.0,0.0467,0.28,0.0,0.179,0.589,119.033,audio_features,6TWYdlmZVmZYcJlQ82ff1K,spotify:track:6TWYdlmZVmZYcJlQ82ff1K,https://api.spotify.com/v1/tracks/6TWYdlmZVmZYcJlQ82ff1K,https://api.spotify.com/v1/audio-analysis/6TWYdlmZVmZYcJlQ82ff1K,278480.0,4.0,Eddie Money,4Tw2N3wdvJPGEU7JqMxFfE,Walk On Water
736,0.355,0.707,11.0,-10.634,0.0,0.134,0.383,1.74e-06,0.958,0.414,78.433,audio_features,0khi86hc79RfsRC0rrkkA2,spotify:track:0khi86hc79RfsRC0rrkkA2,https://api.spotify.com/v1/tracks/0khi86hc79RfsRC0rrkkA2,https://api.spotify.com/v1/audio-analysis/0khi86hc79RfsRC0rrkkA2,254493.0,4.0,Prince,5a2EaR3hamoenG9rDuVn8j,Darling Nikki
737,0.734,0.485,4.0,-13.865,0.0,0.0465,0.357,0.00019,0.0401,0.933,95.321,audio_features,5GvWrvLIqoHroq7YvO260M,spotify:track:5GvWrvLIqoHroq7YvO260M,https://api.spotify.com/v1/tracks/5GvWrvLIqoHroq7YvO260M,https://api.spotify.com/v1/audio-analysis/5GvWrvLIqoHroq7YvO260M,222280.0,4.0,Michael McDonald,24hJWbo98sH84tb0nkeaqy,I Keep Forgettin' (Every Time You're Near)
738,0.507,0.803,1.0,-5.176,1.0,0.0388,0.104,0.678,0.054,0.682,120.23,audio_features,2mwdSJZlzXOJqTQ37rpIbv,spotify:track:2mwdSJZlzXOJqTQ37rpIbv,https://api.spotify.com/v1/tracks/2mwdSJZlzXOJqTQ37rpIbv,https://api.spotify.com/v1/audio-analysis/2mwdSJZlzXOJqTQ37rpIbv,330427.0,4.0,A Flock Of Seagulls,0uAjBatvB4ubpd4kCfjmNt,Wishing (If I Had a Photograph of You)
739,0.913,0.596,11.0,-12.477,0.0,0.0707,0.00658,0.00349,0.078,0.973,127.215,audio_features,6sT9MWlJManry3EQwf4V80,spotify:track:6sT9MWlJManry3EQwf4V80,https://api.spotify.com/v1/tracks/6sT9MWlJManry3EQwf4V80,https://api.spotify.com/v1/audio-analysis/6sT9MWlJManry3EQwf4V80,272133.0,4.0,Salt-N-Pepa,7wqtxqI3eo7Gn1P7SpP6cQ,Push It
740,0.817,0.599,0.0,-9.249,0.0,0.0328,0.132,0.000311,0.0873,0.548,108.873,audio_features,2KH16WveTQWT6KOG9Rg6e2,spotify:track:2KH16WveTQWT6KOG9Rg6e2,https://api.spotify.com/v1/tracks/2KH16WveTQWT6KOG9Rg6e2,https://api.spotify.com/v1/audio-analysis/2KH16WveTQWT6KOG9Rg6e2,245640.0,4.0,Survivor,26bcq2nyj5GB7uRr558iQg,Eye of the Tiger
741,0.496,0.927,9.0,-6.831,1.0,0.0712,0.0754,1.72e-06,0.312,0.866,159.461,audio_features,3vujzbvVO23hUzrNuE4o7S,spotify:track:3vujzbvVO23hUzrNuE4o7S,https://api.spotify.com/v1/tracks/3vujzbvVO23hUzrNuE4o7S,https://api.spotify.com/v1/audio-analysis/3vujzbvVO23hUzrNuE4o7S,224907.0,4.0,Scandal,3RFGnJaDVOyxL9YcFaKatu,Goodbye to You
742,0.561,0.945,9.0,-6.086,1.0,0.0444,0.0869,0.0,0.22,0.723,145.781,audio_features,5xkNd7kCRmjT2DxSAYVVyC,spotify:track:5xkNd7kCRmjT2DxSAYVVyC,https://api.spotify.com/v1/tracks/5xkNd7kCRmjT2DxSAYVVyC,https://api.spotify.com/v1/audio-analysis/5xkNd7kCRmjT2DxSAYVVyC,227760.0,4.0,The Hooters,7uhvDINTTiD0XBrP9fquN1,And We Danced
743,0.61,0.876,0.0,-5.929,0.0,0.044,0.237,0.000221,0.0736,0.863,96.829,audio_features,5QimyOxJuqDk7K4E28luEq,spotify:track:5QimyOxJuqDk7K4E28luEq,https://api.spotify.com/v1/tracks/5QimyOxJuqDk7K4E28luEq,https://api.spotify.com/v1/audio-analysis/5QimyOxJuqDk7K4E28luEq,221893.0,4.0,Howard Jones,6loBF9iQdE11WSX29fNKqY,What Is Love? - 2018 Remaster
744,0.709,0.807,8.0,-4.717,1.0,0.0455,0.0289,0.00829,0.105,0.736,120.717,audio_features,6YytY6PPvAEp1MluJ49nP0,spotify:track:6YytY6PPvAEp1MluJ49nP0,https://api.spotify.com/v1/tracks/6YytY6PPvAEp1MluJ49nP0,https://api.spotify.com/v1/audio-analysis/6YytY6PPvAEp1MluJ49nP0,310867.0,4.0,Tina Turner,1zuJe6b1roixEKMOtyrEak,Better Be Good to Me
745,0.737,0.789,2.0,-5.299,0.0,0.3,0.0701,0.000933,0.0518,0.891,141.969,audio_features,6DjKJgwe9c90Bd2iya0fre,spotify:track:6DjKJgwe9c90Bd2iya0fre,https://api.spotify.com/v1/tracks/6DjKJgwe9c90Bd2iya0fre,https://api.spotify.com/v1/audio-analysis/6DjKJgwe9c90Bd2iya0fre,178760.0,4.0,The Police,5NGO30tJxFlKixkPSgXcFE,Can't Stand Losing You
746,0.855,0.803,4.0,-5.849,0.0,0.0316,0.342,0.00732,0.0841,0.962,114.867,audio_features,08onVqQ8YicJ98Ycm1qoLf,spotify:track:08onVqQ8YicJ98Ycm1qoLf,https://api.spotify.com/v1/tracks/08onVqQ8YicJ98Ycm1qoLf,https://api.spotify.com/v1/audio-analysis/08onVqQ8YicJ98Ycm1qoLf,271200.0,4.0,Foreigner,6IRouO5mvvfcyxtPDKMYFN,Urgent
747,0.799,0.755,9.0,-11.538,1.0,0.0419,0.108,0.169,0.0661,0.975,128.695,audio_features,0BWravaqj9rKdOU8RWXhuf,spotify:track:0BWravaqj9rKdOU8RWXhuf,https://api.spotify.com/v1/tracks/0BWravaqj9rKdOU8RWXhuf,https://api.spotify.com/v1/audio-analysis/0BWravaqj9rKdOU8RWXhuf,221267.0,4.0,Thomas Dolby,2Uz58cSxlJgefDaSikxYQ7,She Blinded Me With Science
748,0.746,0.79,11.0,-4.7,0.0,0.0257,0.0485,0.0261,0.0534,0.891,107.231,audio_features,46RVKt5Edm1zl0rXhPJZxz,spotify:track:46RVKt5Edm1zl0rXhPJZxz,https://api.spotify.com/v1/tracks/46RVKt5Edm1zl0rXhPJZxz,https://api.spotify.com/v1/audio-analysis/46RVKt5Edm1zl0rXhPJZxz,220867.0,4.0,Men At Work,0f3EsoviYnRKTkmayI3cux,Down Under
749,0.779,0.87,5.0,-13.141,0.0,0.0574,0.00644,0.0107,0.0399,0.555,102.689,audio_features,2VNfJpwdEQBLyXajaa6LWT,spotify:track:2VNfJpwdEQBLyXajaa6LWT,https://api.spotify.com/v1/tracks/2VNfJpwdEQBLyXajaa6LWT,https://api.spotify.com/v1/audio-analysis/2VNfJpwdEQBLyXajaa6LWT,241920.0,4.0,Talking Heads,2x9SpqnPi8rlE9pjHBwmSC,Burning Down the House
750,0.584,0.474,11.0,-9.431,1.0,0.0296,0.0366,0.000363,0.0518,0.651,160.173,audio_features,0tBTnrMcc91qKP9dHqhsS7,spotify:track:0tBTnrMcc91qKP9dHqhsS7,https://api.spotify.com/v1/tracks/0tBTnrMcc91qKP9dHqhsS7,https://api.spotify.com/v1/audio-analysis/0tBTnrMcc91qKP9dHqhsS7,262867.0,4.0,Joe Jackson,6KOqPxwfNAmZPkiCnDE9yT,Steppin' Out
751,0.578,0.77,7.0,-6.766,0.0,0.0284,0.00348,0.00557,0.101,0.813,126.122,audio_features,1PRiwwG9wDMsqgtapWlu70,spotify:track:1PRiwwG9wDMsqgtapWlu70,https://api.spotify.com/v1/tracks/1PRiwwG9wDMsqgtapWlu70,https://api.spotify.com/v1/audio-analysis/1PRiwwG9wDMsqgtapWlu70,293000.0,4.0,Joe Jackson,6KOqPxwfNAmZPkiCnDE9yT,You Can't Get What You Want (Till You Know What You Want)
752,0.889,0.441,0.0,-9.506,0.0,0.0379,0.0405,0.000788,0.038,0.963,110.565,audio_features,41dDygR3r7e926oGUXfrLt,spotify:track:41dDygR3r7e926oGUXfrLt,https://api.spotify.com/v1/tracks/41dDygR3r7e926oGUXfrLt,https://api.spotify.com/v1/audio-analysis/41dDygR3r7e926oGUXfrLt,307307.0,4.0,Daryl Hall & John Oates,77tT1kLj6mCWtFNqiOmP9H,I Can't Go for That (No Can Do)
753,0.33,0.469,10.0,-9.286,0.0,0.0335,0.31,2.3e-06,0.0402,0.433,201.327,audio_features,2OgVsp77En2nju8pnCieVU,spotify:track:2OgVsp77En2nju8pnCieVU,https://api.spotify.com/v1/tracks/2OgVsp77En2nju8pnCieVU,https://api.spotify.com/v1/audio-analysis/2OgVsp77En2nju8pnCieVU,292067.0,4.0,Foreigner,6IRouO5mvvfcyxtPDKMYFN,Waiting for a Girl like You
754,0.477,0.471,6.0,-10.036,1.0,0.0277,0.193,1.76e-06,0.131,0.423,81.204,audio_features,1JLn8RhQzHz3qDqsChcmBl,spotify:track:1JLn8RhQzHz3qDqsChcmBl,https://api.spotify.com/v1/tracks/1JLn8RhQzHz3qDqsChcmBl,https://api.spotify.com/v1/audio-analysis/1JLn8RhQzHz3qDqsChcmBl,304787.0,4.0,Foreigner,6IRouO5mvvfcyxtPDKMYFN,I Want to Know What Love Is - 1999 Remaster
755,0.531,0.747,7.0,-9.368,1.0,0.0344,0.146,0.0722,0.07,0.761,93.559,audio_features,0HdcunWW5FsRqKr3lwJOIo,spotify:track:0HdcunWW5FsRqKr3lwJOIo,https://api.spotify.com/v1/tracks/0HdcunWW5FsRqKr3lwJOIo,https://api.spotify.com/v1/audio-analysis/0HdcunWW5FsRqKr3lwJOIo,240991.0,4.0,Genesis,3CkvROUTQ6nRi9yQOcsB50,Follow You Follow Me - Remastered 2007
756,0.699,0.677,0.0,-9.233,1.0,0.0319,0.016,0.266,0.0547,0.177,130.784,audio_features,3QDR1x6MUqRL9eRiuKwBCc,spotify:track:3QDR1x6MUqRL9eRiuKwBCc,https://api.spotify.com/v1/tracks/3QDR1x6MUqRL9eRiuKwBCc,https://api.spotify.com/v1/audio-analysis/3QDR1x6MUqRL9eRiuKwBCc,416307.0,4.0,Genesis,3CkvROUTQ6nRi9yQOcsB50,Abacab - 2007 Digital Remaster
757,0.402,0.597,2.0,-9.258,1.0,0.0327,0.0385,2.09e-06,0.109,0.496,81.806,audio_features,3OtpZhuI28h9yDjDbOkqSb,spotify:track:3OtpZhuI28h9yDjDbOkqSb,https://api.spotify.com/v1/tracks/3OtpZhuI28h9yDjDbOkqSb,https://api.spotify.com/v1/audio-analysis/3OtpZhuI28h9yDjDbOkqSb,287000.0,4.0,Jane's Addiction,02NfyD6AlLA12crYzw5YcR,Jane Says
758,0.552,0.645,7.0,-6.595,1.0,0.0268,0.00187,1.38e-06,0.0424,0.588,89.518,audio_features,3mhOmh4tRKsMfnRmgZfeBm,spotify:track:3mhOmh4tRKsMfnRmgZfeBm,https://api.spotify.com/v1/tracks/3mhOmh4tRKsMfnRmgZfeBm,https://api.spotify.com/v1/audio-analysis/3mhOmh4tRKsMfnRmgZfeBm,299733.0,4.0,Candlebox,3R6c2tWDBeYB1GncjLMn9n,Far Behind
759,0.666,0.855,9.0,-5.051,0.0,0.0295,0.179,1.2e-06,0.0987,0.803,125.639,audio_features,31AOj9sFz2gM0O3hMARRBx,spotify:track:31AOj9sFz2gM0O3hMARRBx,https://api.spotify.com/v1/tracks/31AOj9sFz2gM0O3hMARRBx,https://api.spotify.com/v1/audio-analysis/31AOj9sFz2gM0O3hMARRBx,268427.0,4.0,R.E.M.,4KWTAlx2RvbpseOGMEmROg,Losing My Religion
760,0.568,0.701,9.0,-10.453,1.0,0.04,0.000613,0.00258,0.17,0.638,120.678,audio_features,7sNhXWrg9eW3qRqeuePaIC,spotify:track:7sNhXWrg9eW3qRqeuePaIC,https://api.spotify.com/v1/tracks/7sNhXWrg9eW3qRqeuePaIC,https://api.spotify.com/v1/audio-analysis/7sNhXWrg9eW3qRqeuePaIC,231640.0,4.0,R.E.M.,4KWTAlx2RvbpseOGMEmROg,Orange Crush - Remastered 2013
761,0.508,0.887,1.0,-12.377,0.0,0.0661,0.0099,0.392,0.345,0.724,122.655,audio_features,19C0LKY3DCcQtuviPJNy5d,spotify:track:19C0LKY3DCcQtuviPJNy5d,https://api.spotify.com/v1/tracks/19C0LKY3DCcQtuviPJNy5d,https://api.spotify.com/v1/audio-analysis/19C0LKY3DCcQtuviPJNy5d,190840.0,4.0,Primus,64mPnRMMeudAet0E62ypkx,Jerry Was A Race Car Driver
762,0.437,0.94,9.0,-6.946,1.0,0.0426,0.0524,0.000573,0.222,0.48,151.417,audio_features,4NnWuGQujzWUEg0uZokO5M,spotify:track:4NnWuGQujzWUEg0uZokO5M,https://api.spotify.com/v1/tracks/4NnWuGQujzWUEg0uZokO5M,https://api.spotify.com/v1/audio-analysis/4NnWuGQujzWUEg0uZokO5M,212013.0,4.0,The Cure,7bu3H8JO7d0UbMoVzbo70s,Just Like Heaven
